ADAIR,ADAMS,ALLAMAKEE,APPANOOSE,AUDUBON,BENTON,BLACK HAWK,BOONE,BREMER,BUCHANAN,BUENA VISTA,BUTLER,CALHOUN,CARROLL,CASS,CEDAR,CERRO GORDO,CHEROKEE,CHICKASAW,CLARKE,CLAY,CLAYTON,CLINTON,CRAWFORD,DALLAS,DAVIS,DECATUR,DELAWARE,DES MOINES,DICKINSON,DUBUQUE,EL PASO,EMMET,FAYETTE,FLOYD,FRANKLIN,FREMONT,GREENE,GRUNDY,GUTHRIE,HAMILTON,HANCOCK,HARDIN,HARRISON,HENRY,HOWARD,HUMBOLDT,IDA,IOWA,JACKSON,JASPER,JEFFERSON,JOHNSON,JONES,KEOKUK,KOSSUTH,LEE,LINN,LOUISA,LUCAS,LYON,MADISON,MAHASKA,MARION,MARSHALL,MILLS,MITCHELL,MONONA,MONROE,MONTGOMERY,MUSCATINE,O'BRIEN,OSCEOLA,PAGE,PALO ALTO,PLYMOUTH,POCAHONTAS,POLK,POTTAWATTAMIE,POWESHIEK,RINGGOLD,SAC,SCOTT,SHELBY,SIOUX,STORY,TAMA,TAYLOR,UNION,VAN BUREN,WAPELLO,WARREN,WASHINGTON,WAYNE,WEBSTER,WINNEBAGO,WINNESHIEK,WOODBURY,WORTH,WRIGHT,m_sin,m_cos,t
42777.17,6242.12,73088.91,61817.15,10343.33,70471.2,1438879.4,145451.06,165218.94,98712.23,122851.0,25978.96,27009.37,205416.92,82007.94,44187.76,579337.5,49971.44,22852.63,56489.41,113161.67,62312.86,273757.66,132347.88,503471.34,7050.07,15889.36,100775.61,256272.53,188469.05,771583.44,32.14,46847.85,105851.17,79976.7,42634.51,5055.97,44598.52,33560.32,19643.67,74154.96,36188.24,150686.77,40879.32,80767.89,49906.08,55597.02,53011.31,86112.39,96403.11,127907.94,90987.05,1260582.9,92097.43,12945.31,152630.84,297040.28,2055783.6,19731.89,36888.52,54203.64,74818.82,69245.21,181996.77,302746.62,51188.87,33883.43,39696.69,24827.36,67965.36,373798.38,108873.26,19406.14,126074.81,54287.07,104168.86,20574.2,6243966.5,901221.2,134721.86,10467.4,39667.71,1820935.0,82343.13,170872.9,655651.3,57706.14,9758.16,92253.08,12757.15,245140.17,196235.81,120494.4,12820.43,254575.48,68393.54,129549.67,811907.1,24432.25,64328.58,1.0,6.123234e-17,74
33929.64,4280.88,60584.46,65588.43,7773.11,52751.62,1542878.6,146203.98,176682.97,117908.05,118264.34,29701.4,27602.38,168395.17,124436.28,42230.68,502871.34,57294.56,31985.51,42791.0,103775.49,58919.9,291013.78,104664.83,489677.5,7487.13,13504.39,91075.26,307389.03,230300.12,808169.75,32.14,63442.89,88309.05,107991.39,46938.8,3638.14,45022.16,26931.03,27076.19,67614.1,30337.91,137181.75,58335.06,104685.75,68567.54,56249.89,49957.5,81409.36,99980.23,121292.64,66852.9,1618799.4,99735.39,14862.87,131101.38,349475.38,2374638.2,24635.4,35701.45,57950.94,63694.52,65604.89,172019.17,272042.06,45346.21,40495.03,41744.55,28010.77,54408.6,385687.2,99883.45,18390.67,83012.8,34094.6,151113.8,26749.65,6366357.0,1066360.1,119153.15,11882.93,47430.22,1876895.4,73513.22,170994.27,828651.9,61534.57,7032.63,69225.92,18384.36,219363.55,217949.8,164436.69,9302.83,281208.12,60108.3,93054.31,868210.25,22574.83,58068.56,0.8660254,-0.5,75
37176.19,6687.37,88928.92,109175.36,11985.8,120358.28,1623058.6,214076.94,156172.88,104849.46,224961.84,27777.87,41499.21,288850.9,120280.37,57336.32,758831.25,73419.67,40997.22,54601.08,183611.39,57222.27,402563.38,113632.43,441070.9,10691.3,10796.61,86165.49,278174.47,579126.06,1086567.2,32.14,82964.85,101424.97,103018.8,50034.06,4701.4,59820.21,27653.62,26747.95,97422.93,36756.4,185499.16,44757.26,88881.69,53763.32,110539.84,72881.58,123573.35,117193.06,177512.6,60990.55,1619682.2,144304.45,13113.65,156540.84,281001.28,2778376.0,30727.0,56150.38,74211.75,75130.66,120321.15,255773.8,344980.75,47878.77,27516.24,51817.61,51888.97,67245.74,284701.34,174963.95,27764.46,103313.17,60130.53,188367.52,34870.9,7009427.0,864140.7,162858.56,10388.51,55666.94,2183708.8,81334.97,219028.12,827952.2,76119.7,14910.03,75990.55,13865.9,284651.97,281456.8,123549.8,8213.6,360493.62,83220.64,105862.27,1128459.0,26225.4,68936.22,0.5,-0.8660254,76
51184.17,6243.23,89382.14,73476.03,13907.52,70677.08,1466453.0,139321.7,221270.27,133114.3,129930.33,34222.95,32998.55,198000.95,109919.14,43573.1,677396.0,55130.88,39404.95,82690.68,128129.06,89144.54,312589.66,108777.35,649438.3,8438.77,12892.65,125885.76,352183.3,602990.4,835521.9,32.14,72219.39,126647.25,143164.98,47085.6,7566.79,40328.36,35604.56,31541.24,94700.02,37459.15,188481.58,67002.27,116175.71,72945.55,82510.64,40795.4,119921.96,129231.53,156676.47,94165.64,1673147.1,127948.45,14474.04,212485.78,330656.9,2364839.2,24617.78,42639.09,60212.53,97914.09,84602.77,207138.67,269012.16,51568.25,57445.27,40529.45,26678.89,77037.34,388564.34,76894.37,20822.27,125692.87,48707.39,119421.52,21975.44,6784946.5,1134379.2,171277.81,16787.35,41982.79,1988703.4,78538.85,135251.84,685134.9,60176.12,11514.15,109113.38,19543.72,248992.75,242689.48,177995.19,12113.24,267046.22,64352.2,149883.42,915532.25,26413.08,67214.18,1.2246469e-16,-1.0,77
37001.99,4391.19,61953.61,63324.36,11431.69,63173.03,1424266.4,193841.94,126740.55,98080.02,213411.02,29808.96,45144.6,285084.84,105837.6,44269.31,472411.1,78494.74,20240.97,35478.5,146431.4,67970.43,283829.12,112877.21,662082.06,9080.85,9020.58,89416.96,290116.47,599755.56,960536.4,32.14,38385.78,112899.93,86840.12,34275.95,4448.17,61885.18,30690.69,36333.82,70737.96,30400.8,174677.81,52183.83,94325.64,71347.16,80315.74,60310.52,86680.23,88779.86,138158.83,80592.77,1608787.2,128955.93,17183.91,119947.69,286628.12,2343012.0,24097.16,35802.13,71603.28,70762.83,68559.88,175829.86,249252.31,49908.84,41028.21,57086.62,28504.36,54327.01,237329.52,102407.07,24580.9,91082.97,46892.81,146913.1,28474.14,6162016.0,844269.56,116327.27,11265.19,64925.03,1755290.6,113167.97,166039.52,618047.1,59221.15,10628.82,68822.8,14834.04,221362.55,245943.58,137865.44,9347.77,267847.94,56640.23,110543.98,865948.9,20585.23,60140.18,-0.5,-0.8660254,78
47005.42,6221.28,96507.66,69708.22,24902.71,88406.93,1745895.1,187682.27,214378.31,102066.27,146270.77,32468.05,38621.94,296049.6,143123.4,58913.96,653734.5,53727.96,37530.44,57175.99,166326.0,93951.43,405761.53,114133.19,748931.0,12202.51,11317.85,102296.38,349787.12,520088.34,793598.75,32.14,117937.73,112800.48,132015.03,47412.72,3447.04,66219.28,32768.82,32098.69,83595.64,36014.61,194464.84,51403.12,114520.88,78669.18,71466.03,48864.86,134535.97,117499.34,169210.95,96508.14,1861829.6,115219.06,13042.4,177774.95,340879.88,2524383.0,27312.81,47029.88,62015.68,82084.26,133029.0,253613.95,353096.03,52989.63,37785.01,45639.37,31982.34,63505.07,422869.6,111484.99,22334.61,129529.35,88485.69,150747.22,38798.07,6746569.0,1158526.4,156855.72,17911.24,41389.75,2054846.1,105985.25,140429.98,1000095.7,80199.59,13022.64,104358.49,19030.81,269535.16,284860.7,183681.98,14237.64,359688.28,69415.93,121260.69,1105861.9,27647.49,83602.53,-0.8660254,-0.5,79
27914.86,5794.89,55075.53,70512.97,12100.42,89628.63,1268299.8,213585.25,108423.08,86608.85,165719.25,27059.96,24831.28,197156.84,102920.21,40380.35,565538.75,63362.49,17867.7,45737.93,149143.62,50500.31,287264.03,94590.29,391302.44,7828.7,15210.32,64914.87,199276.81,330350.28,790376.4,32.14,50169.61,72963.3,72531.21,29313.85,4178.2,44465.21,26025.32,18625.99,68436.38,30332.99,138072.55,37971.14,69011.95,48526.93,55006.83,50258.11,75257.5,65315.38,124909.76,50808.07,1592778.6,82679.45,10209.76,144848.23,226148.45,2065334.6,16846.84,41834.67,53933.37,79083.99,136657.27,176237.52,287149.34,50143.69,28221.26,38617.87,26211.67,50695.84,161546.55,103090.47,14448.07,97035.43,41359.17,133363.55,39628.46,5755455.5,776952.1,107502.82,6930.68,38173.61,1559292.2,37725.84,158677.45,852264.9,65289.19,8001.42,72149.65,14046.29,218435.86,191931.22,151371.8,9307.94,286998.84,57362.99,105546.61,855670.0,21196.76,54544.57,-1.0,-1.8369701e-16,80
46418.56,3380.96,77485.73,86084.45,18349.92,101348.0,1881557.0,196744.1,241727.73,100046.1,191158.75,26584.46,34415.91,241720.2,116907.01,59900.86,617550.8,65883.95,51460.91,142255.47,163159.7,69121.1,386724.2,170440.1,585283.8,9212.69,12264.21,129041.0,354070.7,332840.4,1072251.0,32.14,49468.78,98518.25,154941.3,32973.97,5830.25,82710.55,26308.6,27270.68,116150.27,28449.31,188570.88,50494.76,170420.45,78206.36,110662.46,59816.54,125799.2,72875.69,186684.1,110793.82,1955178.6,139390.98,13367.13,189734.84,339597.4,3408986.0,21692.92,51714.66,74387.41,88521.42,153128.9,211452.73,311880.97,37698.16,42554.86,52110.54,37637.61,56425.96,345738.22,130598.57,26386.57,165841.52,57623.23,226020.16,35500.71,8146496.0,1050961.6,182407.44,10157.48,47241.49,3119547.2,113603.03,243635.17,1049166.6,73535.3,13579.04,119894.49,21247.65,448513.6,289884.75,231763.97,14778.57,388089.5,56211.0,149019.39,1207991.8,22023.1,51256.57,-0.8660254,0.5,81
44942.25,6214.48,84565.44,87928.8,15412.34,75989.54,1615383.9,151375.1,189157.03,93883.72,162683.34,28723.96,23020.47,216939.34,118257.62,48564.44,639776.3,56804.06,34110.47,68760.75,154587.4,56566.64,329442.53,117812.63,636505.6,10702.06,16613.17,97981.28,319516.12,221904.06,964233.75,32.14,87551.06,112032.28,91538.53,38494.1,4998.16,57877.02,25725.33,23110.36,80584.61,37899.21,169091.69,60861.94,109524.95,65742.62,73533.58,50710.75,102698.02,112445.29,182087.77,77510.48,1624453.5,130690.1,11652.92,172889.23,268561.12,2613707.8,13574.81,46970.01,64317.82,88376.96,134931.7,181146.02,374311.72,53137.62,33665.25,36544.78,25126.23,80952.32,309473.3,105584.74,24820.34,117554.8,47403.18,121990.08,26619.05,6842120.0,1073631.2,133489.3,13467.98,39711.16,2127004.0,78056.32,129294.26,860008.5,51820.39,8126.92,117286.97,16806.99,241354.62,284569.34,173375.44,14699.36,309060.9,70032.08,117325.22,967523.8,27157.51,73615.97,-0.5,0.8660254,82
48007.59,1051.27,86842.34,92532.8,26048.44,72299.61,2035720.5,198582.6,232770.03,120737.73,215522.92,41510.8,33833.29,345635.72,150657.67,59698.61,742844.2,70640.58,52682.65,53848.0,165206.48,74907.06,443626.22,189936.88,853487.94,10752.02,16559.14,109859.56,479470.72,290455.3,1077918.0,32.14,66426.57,146956.52,141941.53,48829.05,5158.65,89710.47,32586.32,32851.34,84238.21,35464.25,226928.7,72706.17,170865.08,92921.85,112388.08,51438.82,114724.3,133345.88,205380.66,130852.02,2451402.8,147573.03,18552.31,156611.9,481627.2,2676856.2,21145.97,53052.55,67676.43,84654.4,156884.55,231471.4,352667.25,59126.79,52111.85,52929.6,55240.56,86660.86,485649.3,109828.42,23320.62,136923.12,77197.45,177660.31,34408.66,8097020.5,1286446.6,166527.03,13045.33,50447.35,2703738.0,136011.36,205081.94,895574.9,90586.16,14102.12,136941.23,19658.14,318508.2,300027.5,192629.05,13688.36,348571.03,65554.27,118689.61,1111168.4,25036.94,76779.97,-2.4492937e-16,1.0,83
35351.44,3049.875,58011.59,59093.96,12882.76,86004.98,1219207.9,184681.31,105154.5,69275.6,142519.11,28623.81,34027.35,226005.1,92756.39,50915.4,477334.62,72032.44,42017.31,55138.42,122634.02,48517.2,297831.16,82358.96,631849.8,8723.91,12673.8,60545.45,246022.08,323723.4,779060.1,32.14,58497.35,80268.39,86897.06,32067.94,5689.15,47029.27,24227.41,23816.26,58639.24,26121.52,126866.23,42883.36,81797.44,59632.46,56373.66,55844.76,90396.2,72849.44,116553.45,80367.36,1333848.6,85927.83,12011.15,125281.77,217304.12,2027099.9,20356.71,49346.04,67336.6,51508.73,111395.65,168956.31,292934.75,44586.11,38532.29,44812.37,32656.14,38855.75,254852.3,136409.06,34381.25,75986.67,58799.9,133643.38,36327.81,5362882.5,758005.25,105017.18,8334.73,49363.31,1635521.0,39212.85,165768.12,766000.2,69530.88,8774.95,87749.81,15575.66,248756.12,203690.77,132041.23,13866.99,300742.0,57573.99,78779.29,887200.56,26352.38,59815.25,0.5,0.8660254,84
34985.05,5048.48,58995.38,102105.0,13810.29,73440.78,1467572.9,182927.69,149082.9,99284.3,121011.93,32205.0,21960.36,214727.56,98067.45,39998.34,494704.34,44771.96,42799.25,89661.23,113117.11,48717.53,309853.53,101766.22,484902.94,11019.33,11093.43,84454.72,272224.7,186913.89,778529.0,32.14,50851.23,107897.64,91438.42,34633.03,4286.77,44562.38,25748.43,23713.18,75390.45,33234.67,135442.66,43227.47,91634.02,65289.73,45685.62,48145.82,86485.35,67392.81,165003.45,79892.53,1436148.6,98676.38,13567.94,140361.56,337026.4,2111258.5,15694.88,34179.63,60867.11,78983.55,93644.5,150996.86,265730.56,52169.76,34219.29,37537.05,27477.46,53064.94,254965.44,154160.3,17185.56,100638.4,44272.98,129228.48,28907.24,5700688.0,925953.1,134741.06,10142.05,51634.73,1711339.1,86318.47,158803.19,776626.5,81827.88,10403.26,76739.53,13151.26,273287.03,212647.77,109705.07,10607.72,299843.7,52340.23,103756.39,850336.2,25415.88,73349.51,0.8660254,0.5,85
44786.07,4454.29,75450.23,123512.56,14822.6,54918.96,1395265.2,180467.12,176354.56,75960.38,148705.8,30843.69,30229.78,169618.39,81164.62,42062.67,483407.4,53709.86,44792.34,62076.84,112162.3,64651.1,308607.9,94540.73,402342.84,7466.81,19247.29,68583.53,284423.22,242860.8,739306.5,32.14,42526.89,106941.15,80564.27,48062.07,5962.34,46639.63,31499.84,19610.08,80357.11,40251.17,144386.44,52455.07,96136.33,62844.53,74688.44,44010.93,86790.18,69972.25,127153.7,65074.76,1342238.6,118444.32,12869.2,186928.94,259799.61,2026500.2,14615.08,34724.34,52939.94,79798.27,108901.23,157680.66,312075.25,60137.72,35077.16,35722.4,22951.55,71519.12,289644.16,82005.12,18828.54,129075.46,61847.58,106894.54,32318.22,6180589.5,928899.0,127509.47,10678.36,40174.84,1809950.2,91686.46,203875.94,715967.56,55907.54,10159.27,113975.32,13766.76,256493.67,243999.56,124487.7,12199.26,266692.25,68847.51,141854.6,858682.25,21810.75,72811.87,1.0,6.123234e-17,86
40081.27,3860.1,63340.87,60170.77,12557.08,103489.01,1578798.0,155558.6,182863.19,99244.13,155662.38,35977.62,31574.87,174551.45,93431.82,40430.82,445461.06,52935.57,28386.55,44194.43,121474.2,64834.86,392551.84,178994.69,391591.75,12356.53,13772.9,82509.56,314806.8,244772.81,869505.5,32.14,64596.36,83049.69,96142.71,41324.27,1015.12,38521.3,26304.23,23431.51,61230.39,33882.02,134537.1,54345.84,130682.55,73338.94,72652.6,54655.78,95059.59,76117.15,141888.62,74580.79,1732280.4,114358.67,15402.08,134508.7,305321.0,2564650.8,20264.94,40795.85,69305.64,63682.5,106538.76,204174.1,330642.4,41394.03,36314.18,46202.35,27605.11,51421.18,365275.16,98584.29,26219.5,105259.9,35651.63,149221.92,30158.87,6582172.0,1005096.6,143058.3,10006.57,54193.21,2195965.0,72804.81,134457.62,856091.25,65594.37,12994.24,90627.82,17549.95,220538.45,221386.55,129669.83,8591.43,327421.38,60153.48,100055.59,1153894.4,27044.82,48259.06,0.8660254,-0.5,87
47741.67,3265.91,99567.05,117934.16,15256.09,99169.22,1711532.2,228061.12,187394.45,125198.21,224656.36,29061.56,33837.42,243828.12,186624.55,78737.0,785636.3,54399.99,48827.66,91462.87,223519.9,87299.16,390084.66,232626.58,598394.3,8864.63,17327.33,116647.48,414328.6,682149.2,970678.5,32.14,64225.92,108114.84,114335.9,44405.55,3924.72,42050.09,27454.01,39424.7,86100.85,39442.86,213997.62,47321.15,172321.3,73007.76,67152.32,61082.94,106048.66,95737.49,156140.84,184392.56,1612854.9,164651.66,16672.76,170452.12,401014.6,2727366.8,22044.65,55162.46,62842.5,99193.69,169858.3,340726.25,275276.1,50558.18,36384.32,44185.22,43699.6,74107.58,279490.7,122789.84,28039.14,162519.1,60825.94,165381.34,27013.94,7632335.5,1298219.1,170764.88,24519.76,54221.0,2201865.0,78722.88,175937.77,917798.3,63074.71,12409.91,142876.83,21838.94,321924.7,338343.84,221789.45,13715.93,382141.2,88813.59,147728.4,1229261.0,19699.71,74137.16,0.5,-0.8660254,88
51276.99,3065.045,79752.71,85727.16,19659.46,73483.1,1664198.6,145212.2,172242.27,93327.15,157355.03,30097.04,32863.45,193805.73,95469.93,62971.66,666118.56,58466.73,46667.26,46469.01,115500.4,69660.29,364711.25,118708.13,739272.4,11173.85,13770.06,91951.54,307424.47,565517.6,831964.3,32.14,97151.61,119677.21,107957.28,52255.52,5078.52,38797.1,23427.81,35491.04,88795.33,70792.46,171991.55,45073.95,90278.62,65574.98,78517.34,38867.93,93678.53,89625.72,206103.4,79620.64,1554811.5,93584.25,16128.66,194760.7,384987.1,2432179.8,19528.52,40065.95,58521.6,78074.97,104896.07,204179.45,248563.22,49633.65,37664.26,40056.23,47166.41,75625.01,343429.9,102101.75,26744.98,135336.3,57711.05,125160.68,26039.99,6885501.5,1074692.0,140881.75,10745.24,54425.19,2248824.0,85991.05,130045.0,748339.1,62545.52,9369.95,87123.28,14781.9,273621.25,237918.6,153379.95,10701.02,309972.53,94396.63,112794.68,929051.6,27234.14,74266.08,1.2246469e-16,-1.0,89
15635.99,2864.18,76184.72,85166.29,18918.41,93228.35,1710469.0,173955.94,199045.7,133143.39,169694.02,31957.58,36333.08,275051.34,124506.28,75862.4,444005.66,72779.14,34556.53,47772.41,194397.81,55261.35,386638.84,178043.69,731455.44,21232.8,3597.02,110149.92,339660.62,829439.7,933199.06,32.14,86229.63,101522.64,137888.94,60551.2,3653.34,59859.3,29092.32,39066.82,79765.9,46340.24,183680.11,68945.0,116331.15,82047.14,74016.56,55826.26,105283.94,102310.22,213904.8,119307.45,1615756.6,115873.89,24101.91,150373.88,399326.62,2335988.8,16027.69,42327.5,82019.97,104985.11,122302.72,234853.45,323656.8,51570.93,48551.68,57529.04,33169.78,53092.64,347320.56,154565.97,23840.79,129751.69,62493.43,102876.83,32544.95,6893441.0,1171147.2,142671.1,12279.35,67360.23,2354145.2,81588.65,141660.14,787451.44,72397.18,6635.34,95207.02,18851.84,287899.62,275611.56,179110.97,10446.37,278463.53,95729.75,106033.63,1330539.4,29766.19,65047.41,-0.5,-0.8660254,90
32859.23,21318.97,101818.9,93788.58,16211.92,84429.87,1447629.0,173427.62,142906.34,91385.08,169197.16,36660.54,34510.5,225049.39,122840.47,59818.39,639197.5,78305.87,50366.64,57361.5,147156.1,80888.14,355726.16,104742.62,577136.6,10283.84,20697.54,96745.08,330612.03,477472.66,785937.9,32.14,48197.37,92354.3,95058.29,54388.31,2559.3,49541.57,26431.44,50229.88,87275.89,49086.76,146832.9,57854.48,113232.77,74169.85,84005.43,46194.46,113164.02,86066.9,161369.05,76593.81,1736070.1,129203.84,14170.23,123298.62,341930.1,2792638.0,24970.95,41825.94,59712.56,85286.68,111916.51,222042.16,263658.7,42684.0,32243.8,46359.77,36006.32,69896.23,338814.22,108902.57,28186.87,121120.28,62697.48,133776.1,41585.09,6890654.0,980995.8,147096.94,12914.29,55295.87,1875098.9,56842.51,137549.23,781835.0,61431.98,16737.82,106806.26,17909.16,229103.0,251360.34,144812.7,14681.77,361197.38,61980.66,128843.82,803100.44,24752.23,70790.61,-0.8660254,-0.5,91
22434.15,11140.58,72668.22,82565.58,14737.89,99033.12,1388648.5,155266.03,174562.83,101803.13,179550.72,27976.29,27324.09,283137.94,100928.94,72813.82,652004.1,69551.19,44623.67,51088.43,165062.48,42212.4,394376.1,118665.49,518600.1,7567.78,13164.27,105186.05,255246.31,306732.44,811989.56,32.14,47745.9,105860.01,100279.4,47371.47,5558.55,46429.36,24075.58,29143.73,79318.98,34323.75,159073.3,46362.86,102764.64,65710.29,59768.61,59625.44,115846.49,105522.68,142468.86,109573.15,1671311.6,109085.58,19671.83,129362.33,312021.72,2248406.8,17830.0,49435.66,54078.0,81532.55,103233.31,192714.9,338857.1,53041.43,41775.82,36589.34,25714.57,56727.63,414875.22,95400.24,19354.72,110357.31,72468.49,138538.83,20585.09,7152413.0,975677.0,131546.95,12260.2,61720.53,2039848.0,96420.6,221382.7,904457.75,58091.2,7126.58,88444.56,15615.27,231302.05,268131.88,122212.19,11189.74,307866.53,72660.95,103156.6,844650.75,29408.65,52171.15,-1.0,-1.8369701e-16,92
29286.46,17823.77,66919.03,82380.05,16320.85,84111.3,2086834.9,159445.81,236942.44,103620.08,167863.64,34014.49,21681.69,229131.02,131349.95,54498.45,651115.25,62268.21,36101.67,52500.15,163302.2,46301.87,426563.16,193151.62,985543.1,12917.02,15936.81,103015.43,356236.56,351116.25,803926.44,32.14,75505.2,126960.01,140366.1,64566.79,4082.77,71032.83,26115.25,35244.08,85425.68,48106.21,168196.42,60087.12,121181.7,80838.45,89119.91,48202.68,101185.78,83835.58,195151.89,102444.63,2153175.5,100897.08,27007.45,174553.81,366880.94,3080602.0,17695.23,37168.22,70228.91,80304.3,151388.3,242052.23,348787.22,47321.89,32929.14,47635.33,33619.93,69925.68,369744.4,144659.22,26581.09,132774.86,113936.37,287864.72,27069.91,8729931.0,1141211.2,185877.98,11010.96,49828.88,2291037.8,129595.2,260653.66,1041075.75,157396.3,12089.57,92790.25,21229.61,373176.25,285543.4,216115.94,13288.81,323250.22,78616.09,136146.8,1092537.2,23473.94,70099.1,-0.8660254,0.5,93
36523.36,21896.8,93371.83,95993.09,15759.73,94212.25,1618476.4,180764.77,182486.12,123521.55,169935.45,30043.68,29721.89,215734.27,162823.94,61580.87,682963.9,64939.7,43093.32,95666.89,156976.56,54537.63,367482.88,113459.88,641849.25,7712.08,24009.59,114878.54,407468.62,247105.47,1072062.5,32.14,38972.24,101212.55,90244.9,42733.34,2683.84,52053.43,21052.85,47027.32,116646.04,41127.53,196031.3,54239.12,145979.36,60163.11,92530.72,48007.62,111627.03,88029.99,143934.11,105854.9,1781576.2,161237.78,18615.03,152560.2,342285.4,2670296.8,26768.72,51126.92,61576.37,113311.99,135839.48,234039.34,309350.3,40918.58,37904.02,40951.49,38076.04,92480.88,302040.0,100916.06,20381.55,196196.67,72723.32,140916.36,29795.67,6645134.0,1136757.8,141136.94,18522.01,46997.97,2344586.2,50601.29,129182.9,912643.1,69895.83,16982.64,150774.64,15681.59,283737.3,274914.12,210224.5,11028.26,420518.94,61422.24,139031.81,1099197.9,28662.0,63540.42,-0.5,0.8660254,94
32628.18,17477.43,78848.69,93112.23,22520.87,94946.95,2115311.0,221867.44,250581.53,131841.36,199923.73,43150.32,33416.8,316727.34,168297.84,70980.55,610873.06,81992.96,72002.83,67530.03,191934.23,50577.22,492138.94,180307.03,769574.75,12866.83,16656.42,139346.23,375174.78,256397.05,951854.44,32.14,53898.11,109733.14,161795.1,53971.78,5856.68,65363.38,28491.85,43468.95,85176.68,41109.56,203617.9,77634.28,149253.94,97360.24,83584.61,83431.69,125596.37,125875.09,232468.3,133574.89,2002029.4,137339.19,23561.6,119791.99,373888.38,2907803.0,24817.88,44848.59,90577.12,83578.44,134786.62,232080.25,469720.72,57502.85,58045.34,54092.73,35753.23,67373.29,413078.2,171840.53,30199.76,106286.71,106225.68,203102.88,30715.35,8182350.0,1156189.1,160677.27,10231.03,69242.1,2367707.5,125325.95,263531.88,936228.25,98317.93,12525.84,101349.37,16764.22,308388.12,303565.28,195383.06,15436.81,323877.16,69933.33,134893.8,1409302.5,33701.93,67796.1,-2.4492937e-16,1.0,95
31702.67,18744.27,68792.5,62347.3,14906.15,93458.39,1187164.1,148216.38,128577.18,74856.16,122311.63,28500.65,22122.52,157691.58,91125.1,50573.12,592197.9,60501.84,38112.52,68481.71,137330.7,43874.08,303146.9,68528.57,467940.72,9842.11,23895.83,60864.31,313239.5,351105.56,706951.4,32.14,64099.32,102984.26,68874.71,35930.01,10930.95,35114.41,26029.82,44168.56,70465.61,38403.86,125418.49,44613.81,100383.58,58127.88,51581.29,48759.38,109652.68,74285.63,137361.88,97367.9,1323887.1,107390.23,20010.78,152225.6,282629.78,2209162.2,22099.3,38580.09,63573.28,86415.49,118831.08,204541.92,210949.7,47767.52,44932.41,42461.03,36011.74,69509.76,264128.75,111580.99,19765.88,101686.72,73474.68,116989.96,40520.63,5869283.0,1057480.2,107794.02,20057.27,50091.56,1791551.4,60227.08,122953.33,809124.6,90208.94,13624.65,121866.33,14568.34,255150.8,244548.84,168363.08,15698.97,301490.12,67598.55,105794.62,708969.8,22264.06,74062.62,0.5,0.8660254,96
26472.76,15213.81,56109.37,61359.03,14460.81,92227.04,1556852.2,133001.1,169763.84,86589.69,147610.56,29000.75,20365.14,207796.92,85618.02,50072.89,476485.22,56484.53,25902.85,66510.81,120747.4,43268.24,283824.62,100078.36,551639.44,9999.43,16818.25,67921.87,286440.88,260045.11,768964.94,32.14,48177.22,98323.79,80064.29,38449.19,7199.27,58814.97,21059.06,38081.67,68582.61,33666.31,135869.73,41809.74,98884.4,74652.83,83482.21,47019.03,98445.14,72342.78,180294.27,124398.13,1539329.5,118571.82,14577.59,137831.94,298837.47,2264543.0,15518.85,28915.35,59220.8,78415.67,97559.91,173407.77,273129.1,57563.87,34433.18,34905.42,41260.82,61495.89,276589.28,85907.42,22479.34,92712.96,68446.5,168979.44,18540.97,5989353.5,987901.9,136149.31,5442.44,40467.76,1832762.2,71711.76,113075.01,883316.4,115004.55,10367.36,83377.24,13233.44,241376.05,222845.66,131088.16,7627.95,258058.1,57000.1,105421.78,946091.5,21595.21,53897.61,0.8660254,0.5,97
30578.1,16135.51,59053.59,63799.25,20368.57,99573.76,1694259.8,152723.16,196269.38,108749.52,209882.94,38477.31,28972.21,229415.14,132381.92,74683.42,559156.44,74990.6,44786.26,48130.4,151136.42,48712.01,425691.3,133397.94,756948.3,10302.4,11601.88,107928.95,373654.2,232600.31,909751.06,32.14,56991.76,117783.33,119243.58,50723.79,3467.59,57808.55,29884.87,50894.14,78478.94,40036.5,206227.52,67996.63,113098.88,77793.1,60451.78,65481.19,146109.67,109112.98,233518.58,125452.96,1821889.5,121074.42,19657.23,156190.97,312001.12,2875581.2,22722.18,43882.16,87618.47,85020.46,111327.81,204270.95,352832.25,46684.89,38811.21,55392.96,30577.56,67345.44,481807.6,136056.06,31672.65,111078.22,68230.21,142335.3,31558.76,7174931.0,1128625.5,155171.69,12584.25,76834.71,2403076.2,102148.85,207739.62,897529.25,87367.95,7232.84,114007.04,14667.8,253342.52,320918.0,159918.77,10058.84,296364.62,67733.62,126353.49,1183326.8,36254.1,60174.97,1.0,6.123234e-17,98
